pp,start_date,end_date,preview,duration,finished,fullfil_criteria,consent,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating1,rating2,rating3,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,meat_per_week_s
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,2,bbq_jackfruit,sensory,desire,20,NA,NA,12.237,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,3,seitan_burger,contextual,desire,10,NA,NA,16.104,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,4,sweet_potatoe_soup,health_positive,desire,100,NA,NA,7.263,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,5,mushroom_burger,neutral,desire,35,NA,NA,15.768,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,6,soy_bolognese,sensory,desire,60,NA,NA,9.72,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,7,soy_burrito,contextual,desire,55,NA,NA,33.095,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,8,tomato_soup,health_positive,desire,100,NA,NA,11.328,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,9,bean_chilli,neutral,desire,80,NA,NA,18.957,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,10,bean_burger,sensory,desire,65,NA,NA,9.497,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,11,chichpea_curry,contextual,desire,90,NA,NA,7.439,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,12,cauliflower_tacos,health_positive,desire,25,NA,NA,6.861,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,13,falafel,neutral,desire,100,NA,NA,5.08,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,14,garlic_spaghetti,sensory,desire,100,NA,NA,8.864,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,15,lentil_soup,contextual,desire,100,NA,NA,5.328,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,16,tofu_stir_fty,health_positive,desire,0,NA,NA,8.23,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,17,bean_burrito_bowl,neutral,desire,75,NA,NA,10.708,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,18,avocado_toast,sensory,desire,100,NA,NA,8.479,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,19,breakfast_tofu,contextual,desire,0,NA,NA,9.253,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,plant_based,20,pakoras,health_positive,desire,40,NA,NA,16.815,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,21,lamb_stew,neutral,desire,10,NA,NA,14.59,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,22,pork_burrito,sensory,desire,40,NA,NA,7.857,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,23,chicken_pakora,contextual,desire,55,NA,NA,13.666,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,24,beef_chilli,health_positive,desire,40,NA,NA,11.238,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,25,pork_burger,neutral,desire,20,NA,NA,8.8,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,26,chicken_wrap,sensory,desire,60,NA,NA,12.491,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,27,fish_tacos,contextual,desire,20,NA,NA,7.286,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,28,chicken_soup,health_positive,desire,95,NA,NA,10.29,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,29,lamb_curry,neutral,desire,20,NA,NA,7.639,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,30,pea_ham_soup,sensory,desire,100,NA,NA,9.731,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,31,ham_minestrone,contextual,desire,90,NA,NA,7.15,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,32,chicken_stir_fry,health_positive,desire,75,NA,NA,8.711,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,33,bacon_and_eggs,neutral,desire,75,NA,NA,7.822,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,34,chicken_burrito_bowl,sensory,desire,60,NA,NA,13.351,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,35,shrimp_pasta,contextual,desire,35,NA,NA,8.697,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,36,cheeseburger,health_positive,desire,20,NA,NA,8.718,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,37,fish_fingers,neutral,desire,100,NA,NA,5.453,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,38,tuna_sandwich,sensory,desire,100,NA,NA,5.047,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,39,chicken_burger,contextual,desire,20,NA,NA,11.307,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_159,12/14/2018 6:27,12/14/2018 6:52,no,1526,yes,yes,yes,1,5,4,22.139,20.067,meat_based,40,beef_spaghetti,health_positive,desire,30,NA,NA,8.558,51,female,feet_inches,165,5,5,stones_pounds,73,11,8,NA,omnivore,NA,3,58.17,no,None,no,NA,"I eat meat but only meat that has been prepared by myself so I can cut every bit of fat off - texture in mouth point of view, not health. Generally order vegetarian when I'm out.",Whether preference is for meat based meals or veg based meals.,None,-1.1152386553759175
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,1,mushroom_stew,contextual,desire,12,NA,NA,3.378,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,2,bbq_jackfruit,health_positive,desire,66,NA,NA,5.178,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,3,seitan_burger,neutral,desire,0,NA,NA,3.263,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,4,sweet_potatoe_soup,sensory,desire,99,NA,NA,3.455,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,5,mushroom_burger,contextual,desire,57,NA,NA,5.291,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,6,soy_bolognese,health_positive,desire,0,NA,NA,4.368,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,7,soy_burrito,neutral,desire,5,NA,NA,3.593,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,8,tomato_soup,sensory,desire,0,NA,NA,3.501,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,9,bean_chilli,contextual,desire,74,NA,NA,8.268,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,10,bean_burger,health_positive,desire,25,NA,NA,4.24,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,11,chichpea_curry,neutral,desire,0,NA,NA,3.205,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,12,cauliflower_tacos,sensory,desire,23,NA,NA,4.562,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,13,falafel,contextual,desire,22,NA,NA,7.461,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,14,garlic_spaghetti,health_positive,desire,0,NA,NA,7.042,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,15,lentil_soup,neutral,desire,0,NA,NA,3.052,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,16,tofu_stir_fty,sensory,desire,76,NA,NA,4.864,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,17,bean_burrito_bowl,contextual,desire,62,NA,NA,4.809,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,18,avocado_toast,health_positive,desire,18,NA,NA,4.487,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,19,breakfast_tofu,neutral,desire,0,NA,NA,6.277,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,plant_based,20,pakoras,sensory,desire,0,NA,NA,3.763,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,21,lamb_stew,contextual,desire,60,NA,NA,5.524,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,22,pork_burrito,health_positive,desire,65,NA,NA,17.47,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,23,chicken_pakora,neutral,desire,51,NA,NA,8.544,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,24,beef_chilli,sensory,desire,17,NA,NA,3.064,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,25,pork_burger,contextual,desire,80,NA,NA,9.15,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,26,chicken_wrap,health_positive,desire,90,NA,NA,3.028,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
pp_160,12/14/2018 6:23,12/14/2018 6:52,no,1746,yes,yes,yes,3,63,81,47.443,5.101,meat_based,27,fish_tacos,neutral,desire,16,NA,NA,3.859,27,female,feet_inches,163,5,4,kg,80,NA,NA,NA,omnivore,NA,4,20.8,no,NA,no,NA,none,descriptive language used in dish names,no,-0.851710505545758
