pp,start_date,end_date,duration,finished,response_id,fullfil_criteria,consent,prolific_id,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,attitude_meat,attitude_vegan,attitude_pb,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,page_time_median,speed_factor,speed_factor_trimmed,rsi,attitude_pb_vegan,attitude_pb_vegan_c,meat_per_week_c,change_diet_s,meat_per_week_s,hungry_s
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,17,spanish_omelette,control,attractiveness,42.39,3.976,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,4.686999999999999,1.1788229376257544,1.1788229376257544,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,18,paella,control,attractiveness,39.72,5.088,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.0969999999999995,1.0017688679245282,1.0017688679245282,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,20,beef_burrito,control,attractiveness,45.35,5.693,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,6.1995000000000005,1.0889689091867207,1.0889689091867207,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,1,chicken_balti,enhanced,attractiveness,45.49,6.13,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.5845,0.9110114192495923,0.9110114192495923,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,5,pasta_bake,enhanced,attractiveness,77.61,12.028,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.8015,0.48233288992351175,0.48233288992351175,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,6,risottoo,enhanced,attractiveness,46.34,5.881,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,6.0945,1.0363033497704472,1.0363033497704472,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,10,beef_casserole,enhanced,attractiveness,30.85,6.284,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.1495,0.819462126034373,0.819462126034373,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,11,chicken_arrabbiata,enhanced,attractiveness,41.13,4.558,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,6.095000000000001,1.3372093023255816,1.3372093023255816,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,12,haddock,enhanced,attractiveness,63.94,6.471,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,6.224,0.9618297017462525,0.9618297017462525,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,14,chicken_soup,enhanced,attractiveness,29.86,4.984,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.4885,1.1012239165329054,1.1012239165329054,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,15,chicken_breast,enhanced,attractiveness,39.44,4.667,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.8905,1.2621598457253054,1.2621598457253054,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,16,moussaka,enhanced,attractiveness,55.07,4.956,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.705,1.1511299435028248,1.1511299435028248,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_139,2019-06-21T14:41:41Z,2019-06-21T14:53:28Z,706,yes,R_5AUb5Z9Nz1oPikV,yes,yes,5bc34963ef7e310001156878,1,31,61,29.369,38.46,meat_based,19,chicken_enchiladas,enhanced,attractiveness,54.08,4.418,40,male,feet_inches,178,5,10,stones_pounds,73,11,6,NA,omnivore,NA,10,60.12,80.76,38.79,45.48,no,NA,no,NA,None,What food is appealing,No,5.131,1.1613852421910367,1.1613852421910367,1.0593604121644833,42.135,-14.829036144578318,3.042168674698795,0.44587326329216354,0.8196851379548126,2.4216867469879517
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,2,veggie_burger,control,attractiveness,41.13,3.41,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.474,1.6052785923753665,1.6052785923753665,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,3,nut_roast,control,attractiveness,22.54,4.331,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.9595,1.376010159316555,1.376010159316555,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,5,veggie_quiche,control,attractiveness,73.94,3.399,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.978,1.4645483965872315,1.4645483965872315,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,6,vegan_fillets,control,attractiveness,73.52,9.445,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.579,0.5906829010058231,0.5906829010058231,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,8,spring_rolls,control,attractiveness,54.93,4.549,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.656499999999999,1.2434601011211253,1.2434601011211253,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,10,salsa_pizza,control,attractiveness,80.7,3.205,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.7925,1.8073322932917317,1.8073322932917317,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,11,lentil_stew,control,attractiveness,72.11,3.209,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.659,1.76347771891555,1.76347771891555,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,13,dhasnk,control,attractiveness,70,3.314,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.196,1.5678937839468918,1.5678937839468918,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,16,sausoyges,control,attractiveness,74.93,2.467,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.629,2.281718686663964,2.281718686663964,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,18,cashew_mac,control,attractiveness,78.03,3.243,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.538,1.7076780758556893,1.7076780758556893,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,1,mushroom_burrito,enhanced,attractiveness,57.89,3.692,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.060499999999999,1.3706663055254602,1.3706663055254602,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,4,mint_soup,enhanced,attractiveness,73.66,5.16,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.4765,1.0613372093023254,1.0613372093023254,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,7,whirls,enhanced,attractiveness,33.52,4.266,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.904,1.3839662447257384,1.3839662447257384,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,9,fishless_cakes,enhanced,attractiveness,72.54,2.221,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,6.0785,2.7368302566411526,2.7368302566411526,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,12,rice_bowl,enhanced,attractiveness,75.35,4.278,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.0075,1.1705236091631606,1.1705236091631606,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,14,steam_bags,enhanced,attractiveness,80.28,3.132,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.916,1.8888888888888888,1.8888888888888888,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,15,sushi_wrap,enhanced,attractiveness,74.65,5.342,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.9285,1.1097903406963685,1.1097903406963685,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,17,hash_browns,enhanced,attractiveness,64.08,2.803,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.278499999999999,1.883160899036746,1.883160899036746,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,19,noddles_veggies,enhanced,attractiveness,77.46,1.923,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.128,2.6666666666666665,2.6666666666666665,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,plant_based,20,falafel,enhanced,attractiveness,68.73,2.538,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.479,2.1587864460204886,2.1587864460204886,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,1,chicken_balti,control,attractiveness,37.32,2.603,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.1415,1.9752208989627351,1.9752208989627351,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,5,pasta_bake,control,attractiveness,63.38,3.952,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.0545,1.2789726720647774,1.2789726720647774,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,6,risottoo,control,attractiveness,68.87,5.823,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.351,0.9189421260518632,0.9189421260518632,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,10,beef_casserole,control,attractiveness,28.45,2.535,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.5835,1.8080867850098619,1.8080867850098619,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,11,chicken_arrabbiata,control,attractiveness,32.39,4.676,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.0280000000000005,1.075278015397776,1.075278015397776,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,12,haddock,control,attractiveness,75.77,5.4,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.4275,1.0050925925925926,1.0050925925925926,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,14,chicken_soup,control,attractiveness,77.04,2.826,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.7555,1.682767162066525,1.682767162066525,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,15,chicken_breast,control,attractiveness,63.24,2.154,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.9505,2.2982822655524604,2.2982822655524604,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,16,moussaka,control,attractiveness,44.23,8.106,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.179,0.6389094497902789,0.6389094497902789,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,19,chicken_enchiladas,control,attractiveness,39.86,5.562,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.412000000000001,0.9730312837108954,0.9730312837108954,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,2,pepperoni_pizza,enhanced,attractiveness,75.49,3.114,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,4.9765,1.5981053307642903,1.5981053307642903,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
pp_140,2019-06-21T14:42:58Z,2019-06-21T14:53:46Z,648,yes,R_3mfxQmnSXn6IWne,yes,yes,5c8cdb27c6e10f0017b14665,2,62,68,2.254,10.524,meat_based,3,empanadas,enhanced,attractiveness,32.68,3.657,27,female,feet_inches,170,5,7,stones_pounds,57,9,0,NA,omnivore,NA,5,85.22,27.35,76.99,69.6,no,NA,no,NA,Spicy food,Changing attitudes towards plant based foods,NA,5.414,1.4804484550177741,1.4804484550177741,1.4532507325323771,73.29499999999999,16.330963855421672,-1.9578313253012052,1.1801370685002677,-0.5275201382877508,33.42168674698795
